Arin,,2036,74.25,127,548,0
Chinaf,,1959,74,127,591,1
Chinayyy,,2050,74.25,125,483,0
Chinadream,,1983,73.83,125,571,0
Chinax,,2031,74.25,125,584,2
Chinalw,,1971,74.42,123,507,0
Rommedahl,"War Hero",1806,73.83,123,534,1
Tempadin,,1943,74.25,123,545,1
Peekaboo,,1911,74.08,123,588,0
Ukll,,1925,73.83,122,524,0
Ppbody,,1832,74.17,122,543,2
Koreadokdo,,1834,73.67,122,553,2
Koreablue,,1922,73.92,122,572,0
Yifeicc,,2000,74.42,122,579,0
Maddawg,,1925,73.5,122,598,1
Chinaqaz,,1812,74.17,121,535,3
Chndoll,,1999,74.5,121,545,0
Chinazhu,,1946,73.83,120,446,0
Zetor,,1963,74.08,120,535,3
Miluxue,,1847,74.25,120,547,2
Korddoti,,1670,73.42,120,553,0
Triggie,,1331,74,120,563,0
Korsickal,,1710,74.33,120,574,2
Bingbing,,1947,74.25,119,515,0
Amanita,Centurion,1722,74.08,119,576,2
Korjin,,1228,73.75,119,585,0
Chinavw,,1778,74.17,118,406,0
Kormtr,,1847,74.25,118,410,0
Zzang,,1685,74,118,436,0
Korwater,,1481,73.67,118,480,1
Vika,,1860,74.08,118,499,1
Chinatang,,1843,73.75,118,503,1
Yeolmoo,,1818,74.25,118,503,0
Edulebi,,1757,74,118,504,6
Chinay,,1424,73.08,118,506,0
Bejin,,1857,74.08,118,512,0
Talela,,1732,74.33,118,515,1
Chinasnipe,,1970,74.25,118,518,7
Gulimok,,1902,74.5,118,525,1
Vuve,,1703,74.17,118,530,1
Afrin,,1859,74.75,118,544,0
Abred,,1975,73.92,118,549,1
Korhoney,,1853,74.25,118,552,3
Ilordet,,1172,73.92,118,553,0
Mengxin,,1445,73.33,118,561,0
Kbot,,1907,74.42,118,567,4
Chinakouer,,1600,74.25,118,578,2
Behe,,1633,73.83,118,579,4
Jenney,,1723,72.75,118,590,6
Chinawu,,1511,73.75,118,593,1
Ethetia,,1844,73.83,118,596,2
Chinaqi,,1909,74.42,117,373,5
Chinarotk,,1850,74.58,117,467,1
Korbin,,1439,73.75,117,488,0
Korjin,,1262,73.58,117,496,0
Brucekr,,1761,74.33,117,527,1
