Joayo,,1766,73.38,133,433,2
Dolce,,1848,73.44,132,505,14
Votheshe,,1662,73.13,132,584,1
Ibil,,1865,72.63,132,585,1
Ibadni,,1777,72.13,130,364,3
Godz,,1281,72.31,129,496,3
Isid,,2010,72.94,128,447,4
Irdushel,,1418,73.56,127,564,11
Obito,,578,72.44,125,524,0
Krmncvz,,1556,71.56,121,442,0
Tokuchy,,455,70.63,121,520,5
Jinheet,,1817,72.88,120,277,0
Igorkeg,,1375,71.13,120,348,2
Chinaw,,1686,71.88,120,419,1
Warten,,909,73.13,120,425,1
Hima,,1521,72.19,120,477,6
Sarzi,,1116,71.81,118,521,2
Jungaleee,,826,71.63,117,367,0
Hazard,,1147,71.5,116,404,1
Lughaidh,,537,70.69,116,444,0
Baruz,,543,71.25,116,463,3
Ithat,,843,74.25,115,293,13
Gasiki,,1594,71.63,115,356,1
Jaina,,486,70.75,114,523,4
Tude,,634,70.88,114,572,5
Mothurda,,608,70.44,113,550,2
Druzshe,,656,73.25,112,407,4
Akacul,,543,71.13,112,517,3
Ilaza,,593,70.69,112,536,2
Giltory,,881,70.88,112,592,6
Shaguar,,412,71.63,111,460,0
Karon,,1540,72.5,110,160,1
Treesword,,970,70.81,110,215,0
Marina,,1045,70.81,110,266,0
Bula,,835,71.81,110,331,0
Sorento,,1169,71.19,110,338,2
Amon,,927,71.38,110,375,0
Yanes,,1211,71.31,110,382,0
Ellu,,1138,70.69,110,399,10
Rergik,,887,71.19,110,412,2
Hera,,923,71,110,427,6
Shmoozvy,,832,70.94,110,455,0
Ishos,,358,70.94,110,459,6
Love,,484,65.75,110,510,0
Anun,,1177,71.25,110,511,3
Chinamige,,929,67.44,110,555,1
Iraza,,1011,72,108,498,4
Ichasa,,416,69.31,108,595,4
Sakragi,,618,70.69,107,439,4
Palladinka,,1087,70.88,107,510,5
Taebong,,584,69.88,107,578,2
Avilla,,770,70.44,106,320,1
Sevan,,359,70.56,106,599,3
Zzlh,,258,74,105,231,0
Gemes,,724,70.31,105,349,8
Ejekutor,,897,70.38,105,382,5
Viannah,,572,71.31,105,383,0
Urrumpel,,975,70.75,105,446,0
Meadlight,,573,70.81,104,365,6
Egel,,1146,71.06,104,491,1
Jila,,1100,70.56,103,385,1
Slushie,,957,71.56,103,455,7
Tarzan,,794,70.19,103,574,3
Egralle,,563,70.56,103,583,3
Death,,452,70.56,102,453,8
Msorihime,,1059,70.63,102,498,0
Rjcajun,,324,70.63,101,318,9
Orihime,,678,70.69,101,371,2
Raimond,,871,70.38,101,458,6
Onichan,,659,70.5,101,562,1
Zothari,,444,71.31,101,563,4
Ikogra,,1183,72.31,100,180,7
Kkhangd,,885,71.31,100,270,10
Ticha,,368,70.81,100,346,0
Lotlkara,,652,70.13,100,353,3
Torongu,,286,68.63,100,387,2
Donkyo,,669,70.69,100,425,3
Rampage,,428,70.5,100,469,6
Onnem,,471,70.44,100,490,4
Omiseed,,270,70.44,100,587,5
Mrvs,,536,69.13,100,591,4
Plank,,359,71,99,428,0
Boshuk,,927,71.19,99,519,4
Hahajakak,,376,69.56,98,471,4
Hauy,,342,70.88,97,300,0
Voviti,,459,70,97,429,4
Thane,,953,70.38,97,450,6
Cirilla,,516,70.31,97,455,2
Crazyivnt,,818,70.31,97,547,1
Tuthe,,370,70.19,97,592,3
Evril,,461,70.44,97,595,8
Otima,,631,71.44,96,276,2
Mikaxi,,286,70.56,96,384,1
Abigail,,309,69.44,96,581,5
Ithoke,,288,70.5,96,581,7
Draco,,615,70.19,95,305,0
Phomo,,605,70.5,95,312,0
Ebrum,,364,70.44,95,336,2
Kodam,,318,70.44,95,398,0
Nollan,,461,70.69,95,409,5
Vurgaca,,659,70.31,95,415,2
Circe,,390,70.75,95,494,0
Catalina,,321,69.75,95,518,3
Johana,,455,70.38,95,593,1
Aire,,667,70.5,94,401,2
Ebatklotit,,239,69.81,94,412,3
Talor,,428,68.44,94,583,4
Dobrod,,227,67.19,93,404,1
Zibri,,278,68.81,93,423,5
Ccccc,,607,70.31,93,522,5
Hiset,,265,67.25,93,565,2
Erim,,256,67.31,93,577,4
Avod,,376,70.69,93,581,4
Ikaz,,512,71.25,93,595,4
Hoza,,278,69.81,92,394,1
Forsaken,,451,70.38,92,432,4
Naciro,,552,70.69,92,501,5
Ordel,,460,70.31,92,505,5
Boomyou,,265,70.31,92,555,1
Lewistgr,,312,69.63,92,596,15
Huodong,,292,70.75,91,396,4
Eurus,,342,70.25,91,409,4
Toni,,512,70.06,91,557,1
Lila,,447,64.88,90,215,0
Deritha,,455,70.5,90,263,0
Sterva,,581,70.56,90,324,0
Chonk,,703,70.94,90,347,1
Nami,,668,70.56,90,352,0
Shtyr,,587,70.94,90,448,0
Cuzula,,282,69.5,90,455,0
Zerp,,427,70.25,90,517,3
Tenkers,,641,69.63,90,520,3
Brutus,,303,66.88,90,531,2
Leshagi,,259,69.94,90,571,2
Zota,,414,69.5,88,390,7
Zetama,,272,70.63,88,463,2
Dewarture,,438,70.88,88,507,3
Yoger,,478,64.63,87,238,2
Velathe,,374,70.38,87,436,3
Onubed,,343,69.5,87,441,1
Realman,,343,68.69,87,582,3
Bodhi,,350,68.5,87,594,1
Koffuto,,176,70.44,86,399,3
Ezio,,229,70.5,86,458,2
Neris,,531,69.44,86,496,0
Michael,,260,69.94,86,578,1
Miika,,223,68.56,85,311,0
Akad,,243,70.25,85,313,1
Soshom,,288,70.19,85,315,2
Obal,,986,71.13,85,413,1
Tanashiri,,255,70.5,85,417,10
Debra,,895,70.31,85,438,0
Cartman,,599,70.44,85,466,0
Darlor,,276,70.63,85,498,2
Jinnim,,210,69.69,85,519,26
Jehil,,265,69.13,85,523,2
Lotlarhi,,360,67.5,84,161,2
Asakaze,,237,64.81,84,183,3
Heje,,268,69.5,84,513,9
Xsakkeaatt,,338,69.13,83,433,1
Monela,,242,68.75,83,465,1
Sadou,,212,70.75,83,466,2
Mrleo,,281,70.81,83,514,9
Nero,,397,70.13,83,552,4
Succ,,526,70.31,83,574,1
Wulf,,260,70.56,83,599,3
Exxcalibur,,153,68.69,82,302,3
Ednut,,220,68.56,82,359,9
Mong,,297,70.56,82,363,1
Harvest,,201,70.06,82,371,6
Lehoza,,588,70.44,82,418,0
Aragon,,227,68.56,82,476,0
Rocuca,,275,69.94,82,479,0
Athena,,316,66.19,82,499,5
Jaheira,,261,68.88,82,561,0
Minun,,332,70,82,570,4
Gathaba,,546,67.81,82,594,2
Tigerfaye,,244,66.75,81,341,6
Zoro,,190,69.69,81,348,11
Rozyeb,,186,65.75,81,488,13
Sutasoma,,242,68.94,81,501,11
Rtaws,,208,70.25,81,542,6
Ocure,,246,68.75,81,546,3
Tara,,799,70.25,81,555,4
Skymagenta,,270,68.38,81,555,2
Orabak,,426,69.25,80,215,0
Ehizog,,195,69.88,80,255,1
Sibada,,600,67.13,80,275,19
Speedstars,,678,70.13,80,325,0
Helena,,190,67.44,80,334,0
Nofrici,,221,67.63,80,349,2
Merodon,,508,70.75,80,390,2
Rushi,,211,70.44,80,427,0
Sabeena,,237,70.31,80,446,0
