Regina,,1739,73.44,142,547,25
Seethius,,1779,73.63,138,256,6
Bicker,,1361,73,138,470,14
Spankijs,,1336,72.81,135,425,28
Thalya,,1199,72.94,133,414,11
Evis,,756,71.63,133,478,6
Kaiser,,1103,71.5,131,538,1
Kortara,,796,73.19,131,558,7
Bobibg,,637,72.44,130,387,4
Osuvril,,1306,71.69,130,496,26
Aten,,744,72.94,130,571,21
Sirhand,,588,72.94,128,588,13
Supertje,,1211,72.44,127,451,3
Keldehar,,1074,72.38,127,513,5
Kukuy,,1068,70.88,126,503,15
Dofri,,831,71.88,125,447,17
Ethaka,,905,72.19,125,477,10
Mili,,721,71.13,125,501,4
Sake,,1127,71.19,125,510,14
Lagertha,,1011,71.56,124,375,5
Vtcrxxcghu,,1076,70.75,124,395,12
Chlamydia,,1107,72.31,124,474,3
Majom,,1308,72.31,123,333,5
Wudi,,1040,72.75,123,374,2
Donglord,,965,71.38,123,429,10
Bedlamium,,698,72.5,123,436,8
Ishirke,,906,72.13,123,470,5
Cana,,1208,73,123,480,10
Daphne,,666,73.06,123,520,12
Ishak,,962,72.38,123,566,27
Spluhamonk,,517,71.5,123,570,2
Nightstar,,587,71.31,123,585,1
Jade,,1124,73.19,122,420,10
Bela,,652,72.69,122,430,12
Sasdas,,627,72.69,122,501,14
Sniper,,1158,72.5,121,292,12
Ituz,,528,72.25,121,364,9
Sasquatch,,1162,72.63,121,430,5
Pewpew,,972,71.19,121,453,5
Hikari,,828,71.56,121,490,8
Gule,,551,71.19,121,506,33
Beararms,,751,71.69,121,514,6
Gunzella,,703,71.06,121,571,8
Tatsumaki,,1066,71.25,120,395,11
Bohae,,755,70.56,120,420,7
Ojosama,,1069,71.63,120,503,5
Joshon,,1099,72.25,120,543,14
Vefrim,,551,71.06,120,580,10
Sophie,,905,72.56,119,180,1
Anel,,824,71.06,119,450,4
Dabster,,1102,72.56,119,472,5
Huharza,,1250,71.88,119,494,12
Aprilrain,,1040,72.88,119,496,23
Ihen,,501,71.56,119,520,11
Pewpewudie,,1436,72.44,118,314,11
Enrin,,1470,72.75,118,393,12
Nijjang,,1003,72.38,118,411,3
Tiger,,716,71.75,118,420,4
Azul,,1373,72.25,118,434,1
Hargeg,,666,70.44,118,434,13
Sophia,,1158,72.56,118,468,0
Bonney,,461,71.56,118,488,2
Luva,,483,71.56,118,510,7
Kumochan,,1259,73.13,118,534,7
Midise,,928,70.69,118,569,8
Berra,,472,71.94,117,309,4
Rabot,,582,70.69,117,460,12
Hishuza,,529,71.63,117,543,10
Cagrol,,1567,73.44,117,554,8
Kitik,,482,70.75,116,366,1
Enot,,404,71.63,116,443,8
Ezilok,,504,70.56,116,463,16
Acema,,647,70.88,116,478,1
Evrica,,588,71.19,116,492,3
Etargi,,804,71.25,116,492,9
Duella,,466,72.94,116,515,5
Efrazet,,1006,71.19,116,548,8
Crowlancer,,892,70.81,116,567,4
Elenoria,,1259,72.44,115,231,4
Molonlabe,,1150,72.25,115,253,6
Nednula,,1174,71.75,115,336,7
Cream,,1036,71.63,115,376,11
Apple,,684,72.25,115,451,20
Utah,,773,72.31,115,498,25
Zela,,484,71.31,115,551,13
Vorkez,,557,72.81,114,411,4
Solostyle,,384,71.5,114,432,10
Hirzi,,463,71.5,114,441,0
Iris,,411,70.5,114,458,11
Thalime,,937,71.69,114,487,16
Ashircus,,1408,72.38,114,535,79
Nadne,,518,70.94,114,535,4
Cetholi,,530,70.56,114,539,24
Bangbang,,1181,71.81,114,572,31
Vuded,,484,71.69,114,597,25
Triumph,,508,72.75,114,598,16
Adhiio,,1082,72,113,261,6
Keran,,946,72,113,294,4
Isharde,,1217,73.06,113,388,9
Korloveru,,1239,70.81,113,400,15
Shimomuro,,869,71.31,113,407,5
Orzudem,,771,71.31,113,417,6
Gelleta,,485,70.94,113,448,1
Kikrerde,,1112,71.13,113,455,8
Licevi,,462,70.5,113,506,7
Idurke,,847,71.5,113,519,7
Trese,,466,71.88,113,598,11
Snab,,654,71.19,112,397,5
Mike,,385,70.5,112,426,12
