Chinamogu,,1909,1339446,1
Chinawz,,1805,1319459,3
Chinablue,,1671,1319416,0
Usafarling,,1537,1309412,1
Koreayman,,1846,1289496,4
Catalin,,1640,1289444,0
Deuterium,,1586,1289418,1
Chinahaha,,1623,1279429,3
Hungkk,,1371,1279405,5
Nozuvi,,1527,1269484,2
Koreacami,,1382,1269441,0
Ivanvodka,,1613,1269433,3
Koreakong,,1483,1269429,3
Mukrothe,,1456,1259509,0
Chinakings,,1586,1259473,6
Chinaym,,1449,1259427,10
Ohumat,,1533,1249552,1
Ishik,,1465,1249402,2
Arya,,1333,1239548,4
Neve,,1641,1239542,0
Drogon,,1254,1239481,0
Balderk,,1521,1219491,0
Ricefarmer,,1121,1219478,2
Camomilla,,1361,1219472,0
Peach,,1332,1219449,4
Aguz,,1517,1219444,6
Johnwick,,939,1219427,3
Smellody,,1173,1219425,2
Dirndle,,933,1219424,2
Koreadenny,,1409,1219418,5
Zironi,,1374,1219403,4
Hello,,1370,1209538,5
Koreaming,,1272,1209529,4
Ivanvodka,,1321,1209442,1
Chinaboy,,1334,1209422,2
Ivanvodka,,1360,1209421,2
Koreazone,,1515,1209416,5
Sauzer,,998,1199477,3
Seba,,1341,1199417,3
Ivanvodka,,1101,1199416,1
Hunter,,1049,1199415,0
Ivanvodka,,1374,1189526,2
Holden,,1083,1189507,1
Lagrange,,1324,1189504,3
Bestfriend,,1231,1189484,3
Fendy,,1353,1189483,1
Ivanvodka,,1264,1189450,1
Nilette,,1346,1189449,3
Lovefyywym,,1366,1189443,6
Drakares,,1036,1189440,1
Chinahq,,1109,1189432,3
Ruvodka,,1010,1189423,0
Borke,,1070,1189411,9
Nameless,,1313,1189407,1
Koreasin,,1214,1179613,0
Koreamanse,,1206,1179513,5
Ecksdee,,1458,1179513,6
Erhan,,1091,1179476,2
Koreagura,,1046,1179451,4
Done,,1334,1179415,4
Ivanvodka,,959,1179400,2
Wahyara,,1427,1169690,3
Jinny,,1426,1169602,1
Cornholio,,1098,1169571,0
Ivanvodka,,1162,1169538,2
Chinahuaji,,1366,1169538,0
Mihos,,1074,1169530,0
Sini,,1147,1169495,1
Apocalypso,,1402,1169486,3
Abcdefg,,1107,1169485,1
Korzero,,1210,1169483,0
Amicia,,1255,1169466,1
Rina,,1007,1169462,2
Ennerki,,994,1169438,5
Chinaxx,,1276,1169434,3
Ivanvodka,,1140,1169432,1
Tempybh,,1198,1169428,0
Archer,,1322,1169428,7
Daker,,1026,1169424,4
Chinazm,,1238,1169414,2
Jada,,1191,1169413,2
Mengle,,1121,1169406,4
Luka,,1430,1159605,3
Selene,,830,1159599,1
Ivanvodka,,1064,1159541,1
Neje,,1218,1159497,9
Hunter,,1232,1159494,1
Wanda,,840,1159490,3
Ardinna,,884,1159481,0
Illiad,,865,1159451,0
Tagi,,793,1159446,5
Korealovez,,1228,1159438,8
Tina,,1391,1159402,3
Korealll,,1343,1149514,0
Sini,,1188,1149494,4
Bonowing,,1066,1149484,1
Iveg,,865,1149478,5
Tesa,,916,1149451,1
Ekraz,,1241,1149451,2
Dumaba,,1259,1149445,2
Xandraxbh,,918,1149435,1
Azzazeal,,1265,1149433,8
Holit,,998,1149426,6
Wack,,1137,1149416,4
Elonpitt,,1097,1139512,5
Heavyborne,,1001,1139459,7
Sixman,,996,1139454,2
Jovez,,901,1139453,7
Maje,,1048,1139443,1
Balzac,,985,1139435,3
Koreadodo,,1147,1139415,2
Elayne,,977,1139406,5
Wutwut,,910,1139404,4
Koreassss,,1066,1139404,1
Jenny,,1087,1139404,3
Soup,,578,1139401,1
Chinachris,,1215,1129615,6
Xxxxx,,1126,1129592,0
Chinalla,,1419,1129558,1
Toff,,1328,1129532,2
Aktwo,,1085,1129500,1
Zazzy,,1116,1129479,5
Koreamir,,973,1129450,2
Othun,,747,1129448,1
Ruhold,,685,1129443,1
Chinazero,,1142,1129439,3
Setup,,1102,1129430,13
Korean,,995,1129426,4
Korbiscuit,,1022,1129410,1
Peruharu,,915,1119559,4
Koreamosi,,1364,1119541,0
Pistoleira,,1269,1119516,0
Shadeg,,692,1119484,4
Chinaf,,1334,1119483,2
Kormoo,,874,1119481,1
Boca,,815,1119478,2
Sandor,,1083,1119472,5
Nintendo,,728,1119467,2
Adurke,,941,1119452,2
Sryu,,726,1119446,3
Ruyurate,,649,1119446,1
Maltez,,1093,1119440,2
Erdom,,972,1119438,3
Sunny,,998,1119427,7
Django,,617,1119426,3
