Judgement,,1961,1529490,1
Kman,,1951,1529435,1
Korsexy,,2002,1529412,3
Persephone,,1907,1479402,1
Koreakorea,,1734,1459585,3
Doubi,,1809,1459443,4
Korbs,,1587,1439539,1
Deuterium,,1871,1439415,1
Veter,,1860,1419532,2
Catalin,,1758,1409458,2
Lobre,,1562,1399476,3
Kormaya,,1866,1389592,1
Korwook,,1530,1389496,2
Korcig,,1502,1389474,1
Chinapcgg,,1424,1389469,1
Chinaeasn,,1746,1389461,2
Seba,,1840,1389452,5
Timmyy,,1313,1389442,0
Korkids,,1476,1379564,3
Ruququ,,1241,1379466,0
Vokota,,1375,1379436,8
Simon,,1488,1369567,1
Korkiki,,1557,1369524,1
Dijkstra,,1460,1369431,5
Wasted,,975,1359515,3
Freefly,,1317,1349479,2
Russia,,1857,1339534,4
Freego,,1276,1339503,3
Rascal,,1623,1339407,3
Morint,,1682,1329541,4
Creampie,,1195,1329513,4
Garnet,,1719,1329473,6
Lurkat,,1524,1329437,3
Jelly,,1467,1329432,3
Twinkle,,1453,1329412,7
Fendy,,1526,1329410,5
Ipupweallp,,1452,1329401,5
Avurzol,,1721,1319546,2
Shotdead,,1408,1319511,3
Korwinner,,1393,1319478,1
Hunter,,1409,1319467,11
Jace,,1680,1319462,7
Jinnea,,1671,1319458,5
Obama,,1556,1319454,0
Obama,,1528,1319416,2
Chronic,,1134,1309558,1
Adira,,1661,1309553,3
Maje,,1414,1309529,3
Chinafly,,1261,1309500,5
Borke,,1479,1309499,3
Dongbin,,1549,1309481,2
Grrr,,1256,1309480,2
Neprosto,,1486,1309441,4
Boni,,1076,1299589,1
Bounty,,911,1299548,2
Nirn,,1472,1299493,2
Umbradei,,1379,1289583,2
Nogems,,1404,1289501,0
Sera,,1175,1289491,3
Korson,,1266,1289459,5
Chinaxz,,1114,1289456,4
Umba,,1277,1289448,0
Tazz,,1302,1289442,3
Chinaab,,1123,1289441,4
Rukikruki,,1314,1289415,0
Koreasik,,1633,1289401,6
Koko,,1434,1279596,2
Korloveu,,1340,1279573,3
