Enigma,,1925,1369554,0
Chinacctv,,1884,1369450,2
Korblack,,1989,1369416,0
Enyo,,1964,1359502,1
Korpurple,,1903,1359488,0
Korred,,1985,1359472,10
Korblue,,1992,1359457,3
Korgreen,,1902,1359435,1
Korpink,,1923,1349456,2
Korpurple,Centurion,1932,1349431,1
Korbrown,,1933,1339480,0
Bilil,,1936,1339421,2
Ariakas,,1734,1289445,2
Koryote,,1657,1279541,1
Bunny,,1571,1269420,3
Chinasimon,,1736,1259459,7
Korgura,,1791,1249428,4
Korgray,,1709,1249427,6
Seba,,1709,1249423,1
Chinadv,,1739,1239652,1
Korgrey,,1805,1239497,8
Three,,1614,1239470,3
Korbin,,1570,1239419,1
Caleb,,1624,1239412,0
Sipjobs,,1391,1229484,1
Doctor,,1374,1219524,3
Argenta,,1665,1219442,0
Natha,,1399,1219438,5
Korbin,,1628,1209654,4
Korllovob,,1354,1209650,0
Ebis,,1187,1209646,1
Korcheyo,,1786,1209524,4
Scout,,1314,1209429,5
Daywalker,,1277,1199507,1
Donh,,1610,1199486,3
Korjy,,1320,1189562,1
Runrun,Challenger,1250,1189525,2
Zjzhw,,1446,1189484,3
Koreachild,,1677,1189465,2
Evot,,1445,1189461,3
Gunra,,1362,1189454,1
Iducud,Challenger,1689,1189437,1
Tazz,Centurion,1518,1189427,4
Kormeza,,1559,1189423,4
Egim,,1175,1189423,3
Utohh,,1511,1189406,9
Ruwakond,,1406,1179527,4
Koryellow,,1159,1179464,5
Marco,,1234,1179462,5
Cnglenn,,1250,1179462,6
Drizzt,,1320,1179453,8
Rumor,,1424,1179432,4
Rucomrade,,1262,1179429,2
Punkd,,1232,1179426,4
Silfiv,,1155,1179413,2
Orobas,,1365,1169565,4
Korloveu,,1277,1169520,2
Ruchigger,,1566,1169519,1
Newbee,,1488,1169514,1
Orion,,1135,1169494,1
Nemo,,1418,1169488,2
Egoza,,1354,1169472,0
Chinatang,,1384,1169460,3
Korentry,,1077,1169448,6
Sniper,,1055,1169440,5
Tajpan,,1183,1169438,4
Cucciolo,,1449,1169427,11
Kyra,,1336,1169419,1
Squanchyyy,,1084,1159483,4
Xxxxx,Centurion,1146,1159449,3
Norkashi,,1082,1159409,7
Umbradei,,1192,1149490,2
Kulagep,,992,1149452,5
Obora,,1179,1149441,11
Oset,,1107,1149436,2
Lile,Challenger,1190,1149423,13
Vebila,,1287,1149421,6
Hocha,,971,1149413,6
Korhappy,,1116,1149406,9
Girergi,,1416,1139573,3
Tera,,1269,1139544,1
Wings,,1141,1139538,4
Rafersone,,1080,1139532,3
Seca,,1234,1139516,1
Ruspush,,1127,1139507,4
Kyeongnam,,1208,1139504,1
Evog,,1206,1139497,0
Korjini,,1285,1139490,6
Chinay,,1405,1139489,1
Failsauce,,959,1139483,3
Ichina,,1586,1139477,5
Korcoco,,1188,1139470,1
Tarnbbh,,1127,1139465,1
Coreahyun,,1078,1139464,1
Korgun,,1098,1139463,1
Pajo,,1477,1139462,0
Vuve,,934,1139443,2
Danoida,,1177,1139443,3
Corzan,,1414,1139435,6
Ijelun,,1153,1139421,2
Windrunner,,1318,1139405,6
Whyyyyy,,1154,1139402,0
Plzz,,1289,1129639,5
Ezio,,1221,1129471,4
Korpagi,,1010,1129468,3
Hueputalo,,1271,1129468,3
Koryoon,,1359,1129436,6
Korsam,,1023,1129427,5
Korzero,Centurion,1009,1129426,3
Lalka,,856,1129425,1
Korroopy,,1288,1129414,4
Kizumi,,1147,1119620,1
Kanudi,,1244,1119597,0
Hobri,,984,1119574,2
Behappy,,1163,1119524,2
Kordoll,,1140,1119520,1
Zuti,,1021,1119515,4
Bossk,,1372,1119510,1
Natjana,,1121,1119503,1
Jazzyjeff,,879,1119499,5
Cough,,960,1119493,6
Yoyo,,885,1119473,2
Pullan,,1138,1119461,1
Luffy,,1181,1119444,7
Cornduck,,1514,1119438,7
Armitage,,1491,1119436,0
Sokra,,1332,1119435,3
Koreajina,,1117,1119433,6
Zuhunri,,965,1119421,0
Shadow,,1288,1109614,2
Tihim,,1123,1109521,1
Drabek,Challenger,784,1109510,3
Chop,Challenger,1054,1109477,5
Jisoo,,1094,1109413,2
Chinaking,,1067,1099636,2
Kratzke,Challenger,1207,1099611,5
Jaga,,1157,1099593,6
Korclode,,1378,1099536,7
Bloodwyn,,1079,1099512,0
Kgoldrain,,1061,1099502,3
Hikim,,904,1099484,1
Korsup,,1052,1099472,4
Kormi,,829,1099443,3
Korgold,,1388,1099430,4
Zahir,,1187,1099414,4
Korsoso,,1181,1099403,3
Darkness,,996,1099400,3
Azihi,,1041,1089523,4
Itherael,,1110,1089513,2
Ahoha,,1205,1089511,1
Pistoleiro,,708,1089507,3
Gorduga,,1015,1089504,3
Igrath,,1226,1089504,1
Cyaxares,,1070,1089496,0
Trippona,,1076,1089494,5
Anbountyh,,1242,1089461,3
Chouyaya,,1020,1089460,2
Korjoa,,1114,1089457,2
Ifrirci,,588,1089453,0
Krjhr,,973,1089445,1
Crisisboom,,1217,1089437,4
Guji,,1095,1089427,1
Sylvanas,,889,1089421,6
Dokkaebi,,971,1089416,3
Mara,,597,1089414,9
Korjersey,,1391,1089413,3
Jalivriii,,1446,1079646,1
Muldybang,,540,1079588,2
Even,,1194,1079566,0
Ziri,,1157,1079553,12
Korea,,885,1079550,3
Koroops,,1063,1079518,1
Tempy,,1036,1079477,2
Mache,,894,1079475,9
Ejun,,952,1079459,3
Zahn,,906,1079447,3
Jemimah,,847,1079440,0
Heathen,,461,1079422,2
Krkys,,963,1079418,5
Acocha,,793,1079413,1
Bismircher,,790,1079408,8
Kornackta,,1105,1069724,3
Hocud,,976,1069600,0
Reon,,1043,1069582,0
Koreann,,1046,1069535,3
Korbgh,,763,1069528,6
Head,,802,1069525,3
Zzar,,815,1069517,4
Chamduyu,,1029,1069516,3
Rematch,,912,1069514,2
Moana,,1155,1069512,0
Thum,,548,1069509,0
Blackguy,,645,1069508,1
Melon,,966,1069507,5
Boba,,787,1069501,1
Violencess,,1045,1069488,0
Korlovely,,821,1069485,3
Fenrir,,557,1069479,1
Arzuti,,988,1069459,4
Diavol,,802,1069458,5
