Koratomic,,2145,75.25,159,588,1
Binbomb,,2051,75.06,158,540,0
Guitarwolf,,2132,75.25,158,553,1
Chinadv,,2143,75.25,158,564,1
Byroad,,2126,75.31,158,592,2
Korjj,,2143,75.25,158,592,2
Koronecue,,2155,75.19,158,597,1
Korbong,,2157,75.31,157,563,1
Chinadoll,,2141,75.25,156,465,0
Chinahb,,1959,74.69,156,581,3
Korsasin,,2145,75.25,156,590,9
Blackbee,,2125,74.69,155,529,0
Park,,2091,75.06,153,554,0
Rushy,,2070,74.25,152,534,0
Mrdovenb,Centurion,2098,75,152,548,2
Destroyer,Warlord,2012,74.63,151,453,2
Chinalj,,2111,73.81,151,521,1
Kela,,2085,74.63,151,576,4
Chinamao,,2000,74.81,151,599,1
Chinahehe,,2056,75.13,150,433,3
Slicedice,,2110,74.31,150,460,0
Gokuma,,2034,74.38,150,513,0
Kormimi,,2052,74.13,150,536,0
Atria,,2085,74.56,150,590,0
Mikuohashi,,2064,74.5,150,599,0
Amaris,,2139,75.25,148,442,1
Xxxxxxxxxx,,2011,74.25,148,471,0
Ladygodiva,,2075,74.5,148,517,0
Ishut,,2050,74.38,148,525,0
Chinakim,,2084,74.69,148,530,1
Ragadam,,2061,74.5,148,549,1
Besttila,Challenger,2025,73.94,148,552,2
Punisher,,2098,74.38,148,552,5
Zuni,,1901,73.81,148,563,1
Eustachy,,1997,74.44,148,566,4
Mokulsha,,2011,74.69,148,574,1
Primavera,,2101,74.38,148,575,2
Korhoon,,2100,74.25,148,592,2
Mache,,2082,75.06,147,428,0
Kormusa,,2042,73.88,147,515,0
Crazkilla,,1973,73.88,147,534,4
Yatoo,,2007,74.19,147,553,4
Wardude,,2045,73.75,147,563,0
Ovuki,,1969,73.44,147,564,2
Ebrerden,,2031,74.06,147,565,4
Korkiki,,2025,74.13,147,569,3
Vulaz,,2063,74.5,147,570,2
Cimoz,,2042,74.31,147,570,3
Korpeace,,1997,73.94,147,571,3
Arrrester,,1988,74.56,147,583,1
Jellik,,2035,74.75,146,447,0
Korleo,,2121,74.19,146,497,2
Gujiiiiiii,,1971,73.75,146,515,1
Rufedya,,2096,73.38,146,525,1
Sete,,2020,73.44,146,527,2
Liitini,,2007,74,146,541,1
Shallan,,2114,74.44,146,542,3
Korha,,2004,74.06,146,544,4
Fixbugs,,2067,74.19,146,549,7
Jobby,,2055,74.06,146,556,0
Asefret,,1900,73.69,146,562,1
Lathucha,,1967,74.19,146,572,3
Yezizhuzhu,,2029,73.31,146,597,0
Kormc,,2043,74.56,146,599,0
Nipsanhips,,2030,75,145,438,0
Oppa,,2032,74.06,145,473,0
Hegos,,2037,74.25,145,493,0
Phapha,,1961,74.44,145,530,2
Chica,,2062,73.69,145,534,0
Dooho,,2008,73.63,145,576,1
Gmolder,,2058,74,145,580,2
Oshoza,,2001,74.13,145,582,1
Buratino,,2048,74.25,145,596,4
Chinaaizen,Champion,2033,75.25,144,356,0
Creditcard,,2040,74.19,144,555,3
Girzeni,,2083,73.69,144,585,0
Alex,,2025,74,144,592,7
Talos,,1754,73.5,144,595,2
Koryeolmoo,,2010,74.31,143,462,1
Zaaraa,,2033,73.81,143,468,3
Zokashn,,2016,74.31,143,510,3
Alichiz,,1916,73.69,143,512,0
Korbudd,,1967,73.69,143,523,1
Korhidrori,,1954,73.88,143,524,2
Slag,,2018,74.25,143,527,8
Lora,,2059,74.75,143,527,2
Wardrun,Challenger,2012,73.63,143,535,2
Korgazua,,2006,74,143,540,3
Koffein,,2127,74.31,143,540,2
Tarbronz,,2044,73.56,143,551,1
Asavar,,1942,73.44,143,564,1
Xiaomin,,1958,73.13,143,573,6
Chinakkk,,2013,73.81,143,582,5
