Chinajoy,,1960,74.56,134,500,4
Empirer,,1551,72.69,132,545,9
Enigma,,1833,73.19,131,281,0
Popo,,1741,73.19,130,394,3
Rare,,1730,73.38,130,421,1
Gonno,,1694,73.25,130,464,11
Varzolla,,1623,72.25,130,529,3
Zknftw,,1482,71.94,130,541,1
Crazy,,1472,71.81,129,571,13
Epumps,,1360,72.19,128,472,4
Metusalem,,1931,74.31,128,500,13
Baetz,,1601,72.81,128,568,3
Serta,,1482,72.38,127,538,1
Tankkerray,,1384,72.31,127,556,4
Innethul,,722,72.5,126,554,7
Sexkrara,,1235,72.75,125,333,5
Rumurzik,,914,72.81,125,337,2
Warona,,1902,72.88,125,341,0
Fate,,1363,72.69,125,403,2
Linda,,1074,71.5,125,437,0
Kurasaki,,1426,72.63,125,441,1
Hara,,857,71.94,125,481,0
Sathava,,1031,72,123,385,1
Uranus,,1536,72.69,123,468,7
Hille,,1844,72.69,123,473,1
Babethe,,1283,71.69,123,542,8
Porororopa,,1285,71.75,123,572,3
Master,,1838,72.19,122,505,23
Perviy,,956,70.38,122,524,1
Lomi,,948,71.06,122,550,2
Odardit,,552,73.75,121,391,1
Justice,,1368,73.56,121,477,1
Regul,,1181,71.69,121,544,4
Suyoung,,1385,72,120,286,0
Lorola,,1467,72.56,120,304,11
Cehe,,1747,73.25,120,313,13
Shenanb,,1874,72.75,120,323,7
Nike,,1389,71.94,120,330,6
Nanan,,1392,72.63,120,380,7
Vilama,,784,71.5,120,399,3
Hameka,,1419,72.06,120,416,0
Wootak,,1360,72.75,120,456,1
Elsa,,1202,71.25,120,465,0
Msmisaki,,1461,71.06,120,468,9
Kajsaka,,1395,71.94,120,525,6
James,,1838,72.38,120,529,24
Ovobe,,631,71.56,120,539,1
Babacok,,1016,70.63,120,559,1
Babycakes,,662,71.19,120,560,5
Mcdonk,,1317,70.81,120,581,1
Odin,,1543,72.88,119,221,0
Kordosa,,1313,72.5,119,420,2
Agris,,466,71.56,119,495,1
Ircothe,,463,72.19,119,514,4
Nate,,990,72.5,119,515,12
Turok,,1054,72.19,119,536,3
Dizes,,477,71.25,119,541,0
Ghell,,831,71.31,119,548,1
Tink,,1524,73.38,119,564,2
Veshed,,856,72.69,118,489,8
Ithofros,,1202,71.69,118,555,5
Eisenberg,,684,71.13,118,568,7
Talarico,,1571,73.31,117,351,2
Jutet,,1064,71.69,117,378,3
Tetha,,1384,72.63,117,431,1
Kiesmen,,828,71.56,117,527,4
Ishotha,,856,70.75,117,533,0
Okache,,1074,72.44,117,541,12
Ladrun,,1060,70.88,117,552,3
Tanra,,802,71.06,117,595,4
Cedal,,794,71.69,117,595,7
Chinakk,,1983,72.88,116,235,0
Aviz,,595,71.13,116,425,0
Jidra,,646,70.75,116,499,2
Plopper,,525,70.69,116,502,6
Kael,,1192,71.13,116,504,0
Ladie,,713,72,116,523,5
Asan,,756,72.44,116,528,7
Asta,,444,71.25,116,540,2
Anbquickly,,920,70.81,116,544,0
Ascara,,1495,72.81,116,555,5
Hagrid,,483,72.63,116,570,2
Zuzi,,758,70.75,116,579,4
Cida,,608,72.19,116,599,4
Chang,,1773,71.69,115,260,8
Nagib,,1068,71.5,115,269,1
Vajus,,1001,73.44,115,274,1
Ozazi,,731,72.31,115,280,1
Giggle,,1186,72.63,115,302,1
Arami,,1354,71.56,115,325,0
Enodrod,,1397,71.44,115,335,3
Amudat,,520,71.13,115,351,5
Taox,,1313,72.44,115,357,0
Ashovra,,625,70.63,115,367,0
Bulli,,858,71.13,115,388,1
Ahil,,412,71.56,115,416,0
Acithi,,851,70.88,115,431,1
Egoistka,,424,71.63,115,492,1
Ruberoyd,,636,71.69,115,495,8
Deletemeto,,1044,71.56,115,509,24
Irzel,,495,71.13,115,515,3
Blufferd,,1708,71.63,115,518,23
Sakrek,,609,71.44,115,534,2
Hisheg,,1290,71.94,115,571,1
Lidda,,542,72.81,114,272,2
Kagrihe,,492,70.81,114,488,9
Kammy,,526,71,114,549,3
Johnny,,324,71.5,113,474,2
Kurtoza,,1303,71.75,113,524,17
Theresse,,907,71.44,113,525,12
Ehak,,479,71.06,113,535,2
Trinity,,801,70.75,113,543,1
Rickless,,873,71.94,113,544,24
Cera,,892,71.19,113,582,4
Patrice,,550,70.38,113,583,10
Ulysses,,821,71.56,112,354,2
Cebri,,897,72.25,112,370,1
Enudrun,,515,71.19,112,402,0
Silver,,1146,72.13,112,421,5
Nanneli,,782,71.75,112,421,1
Deni,,574,71.88,112,488,2
Emedusa,,1022,72.44,112,502,2
Undanb,,900,68.56,112,524,9
Feri,,1258,70.81,112,532,20
Sordin,,580,72.56,112,570,3
Saba,,455,70.56,112,573,2
Lagrut,,580,71.19,112,587,2
Grey,,877,72.38,111,367,0
Esibi,,544,71.25,111,419,0
Braaap,,469,72.88,111,447,1
Terti,,477,71.31,111,454,3
Ziga,,581,70.75,111,482,5
Baerbel,,1252,71,111,497,10
Tuba,,530,72.56,111,525,6
Osan,,541,71.56,111,530,3
Zobri,,480,70.75,111,533,2
Onuki,,858,69.81,111,563,10
Demonfury,,816,71.31,111,565,13
Obis,,701,71.81,111,571,3
Kecel,,1294,73.56,111,584,3
Boba,,1146,71.31,111,592,0
Kirie,,1644,73.06,110,93,4
Yujiro,,1242,71.19,110,153,0
Ggwabaegi,,824,71.56,110,173,3
Djnel,,1061,71.06,110,174,0
Beth,,961,72.13,110,198,1
Songbird,,1284,72,110,226,0
Justincase,,1356,71.06,110,238,1
Etagrim,,1315,70.75,110,246,0
Allavid,,680,71.13,110,267,0
Stormlight,,1241,71.06,110,273,17
Jokenja,,1178,71.94,110,287,0
Yedda,,1521,71.38,110,290,0
Mila,,718,72.31,110,292,0
Enuz,,948,71.25,110,300,0
Acid,,1116,71.75,110,302,0
Korea,,1003,70.75,110,305,0
Zekad,,943,70.63,110,309,4
Jalla,,872,70.94,110,312,0
Imabe,,744,71.31,110,313,0
Cehassis,,1423,71.88,110,322,3
Dosa,,328,71.25,110,327,6
Sunra,Challenger,447,71.44,110,330,1
Rsanyi,,1107,72.56,110,339,0
Gonia,,676,71.5,110,339,0
Tugunre,,652,72.5,110,355,0
Inriset,,754,69.56,110,357,0
Farmer,,1249,71.56,110,360,3
Ergesha,,358,72.25,110,365,14
Rire,,1007,71.06,110,372,2
Jalin,,700,70.38,110,382,0
Ishuva,,734,71.63,110,385,0
Ggggggggo,,525,69.75,110,395,11
Etharcid,,676,70.75,110,395,3
Dekim,,750,71,110,402,8
Kaikias,,275,70.81,110,424,0
Buthubre,,678,71.19,110,427,2
Tony,,789,72.44,110,428,0
Egadnos,,491,71.56,110,435,0
Leiron,,978,72.25,110,435,2
Zines,,1053,70.81,110,436,1
Ezak,,519,71.44,110,442,0
Shraddha,,625,72,110,444,0
Sauron,,575,71.44,110,454,15
Ercethi,,538,72.69,110,459,1
Amon,,674,71.63,110,463,0
Tremaine,,889,72.94,110,463,11
Hojune,,334,69.81,110,474,4
Anbaby,,684,71.69,110,475,2
Guru,,933,71.31,110,475,7
Ethernil,,1223,71.31,110,480,0
Allal,,588,71.88,110,488,1
Verdat,,511,70.94,110,491,0
Vegal,,1061,71.13,110,502,3
Cardeg,,809,71.25,110,508,0
Gina,,832,70.63,110,523,1
Elonre,,717,71.06,110,534,0
Gagoche,,604,72.81,110,556,12
Yarick,,994,71.25,110,558,0
Sorry,,404,71.38,110,588,1
Ikazen,,1038,70.63,110,590,2
Raze,,658,70.69,109,528,1
